Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1760877816181,29821.19465637207,1300,2,0.73125,42919.04522705078,3250,1,0.73125,34894.43557739258,3250,1,0.73125,31047.340255737305,1300,2,0.73125,33909.641830444336,1300,2,0.73125,44612.715393066406,3250,1,0.73125,38712.98797607422,1300,2,0.73125,37042.20571899414,1300,2,0.73125,246720.56825256348,400,1695,3756,400,1299,2084,1559,1896,400,2717,400,2398,1683,2275,1955,2419,2.941176414489746,5.714285850524902,3.0303030014038086,2.941176414489746,5.714285850524902,5.882352828979492,5.714285850524902,2.857142925262451,2.941176414489746,8.571429252624512,2.941176414489746,2.941176414489746,2.941176414489746,8.571429252624512,2.857142925262451,2.941176414489746,32899801088,8589930496,8786825216,1825267712
199,1760877816181,29821.197860717773,3250,1,0.73125,42919.04539489746,2166.666666666667,2,0.73125,34894.43557739258,1300,2,0.73125,31047.340301513672,1300,2,0.73125,33909.641860961914,1300,2,0.73125,44612.71728515625,3250,1,0.73125,38712.98799133301,1300,2,0.73125,37042.20788574219,3250,1,0.73125,246720.58839416504,400,1695,3756,400,1299,2084,1559,1896,400,2717,400,2398,1683,2275,1955,2419,2.941176414489746,5.714285850524902,3.0303030014038086,2.941176414489746,5.714285850524902,5.882352828979492,5.714285850524902,2.857142925262451,2.941176414489746,8.571429252624512,2.941176414489746,2.941176414489746,2.941176414489746,8.571429252624512,2.857142925262451,2.941176414489746,32899801088,8589930496,8786825216,1825267712
199,1760877816382,29821.396087646484,1930,2,0.2437499999999999,42919.133697509766,4825,0,0.2437499999999999,34894.502365112305,2144.4444444444443,2,0.2437499999999999,31047.375122070313,1930,2,0.2437499999999999,33909.66874694824,1930,2,0.2437499999999999,44614.31364440918,4825,0,0.2437499999999999,38713.04731750488,1930,2,0.2437499999999999,37042.303298950195,1930,2,0.2437499999999999,246724.93562316895,400,1695,3756,400,1299,2084,1559,1896,400,2717,400,2398,1683,2275,1955,2419,0,5,0,0,0,10,0,0,0,0,0,76.19047546386719,4.761904716491699,9.523809432983398,10.526315689086914,5,32899801088,8589930496,8837906432,1825267712
1,1760877816582,29821.40934753418,1300,2,0.74375,42919.63604736328,3250,1,0.74375,34894.5447845459,3250,1,0.74375,31047.399642944336,3250,1,0.74375,33909.69856262207,1300,2,0.74375,44614.86312866211,3250,1,0.74375,38713.100997924805,1300,2,0.74375,37042.42573547363,3250,1,0.74375,246728.08445739746,400,1695,3756,400,1299,2084,1559,1896,400,2717,400,2398,1683,2275,1955,2419,0,31.57894515991211,0,0,0,31.57894515991211,0,0,0,0,0,0,0,5.263157844543457,0,0,32899801088,8589930496,8819077120,1825267712
