Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1760877387476,29723.13621520996,1300,2,0.73125,42132.855072021484,3250,1,0.73125,34744.71499633789,3250,1,0.73125,30947.038772583008,1300,2,0.73125,33799.40676879883,1300,2,0.73125,43742.36848449707,3250,1,0.73125,38567.564529418945,1300,2,0.73125,36910.49627685547,1300,2,0.73125,241124.8154296875,4841,2151,1860,4840,1936,2076,1678,1936,400,400,1336,2146,2151,1513,400,2323,2.857142925262451,2.857142925262451,2.941176414489746,2.941176414489746,2.857142925262451,2.857142925262451,2.857142925262451,5.555555820465088,5.555555820465088,2.857142925262451,0,8.571429252624512,2.941176414489746,2.941176414489746,5.555555820465088,5.714285850524902,32899801088,8589930496,8703111168,1825325056
199,1760877387477,29723.136993408203,1300,2,0.73125,42132.866775512695,3250,1,0.73125,34744.71740722656,3250,1,0.73125,30947.038787841797,1300,2,0.73125,33799.40678405762,1300,2,0.73125,43742.37243652344,3250,1,0.73125,38567.564544677734,1300,2,0.73125,36910.49710083008,3250,1,0.73125,241124.85264587402,4841,2151,1860,4840,1936,2076,1678,1936,400,400,1336,2146,2151,1513,400,2323,2.857142925262451,2.857142925262451,2.941176414489746,2.941176414489746,2.857142925262451,2.857142925262451,2.857142925262451,5.555555820465088,5.555555820465088,2.857142925262451,0,8.571429252624512,2.941176414489746,2.941176414489746,5.555555820465088,5.714285850524902,32899801088,8589930496,8704974848,1825325056
200,1760877387677,29723.54898071289,2144.4444444444443,2,0.23750000000000004,42134.52362060547,4825,0,0.23750000000000004,34745.13166809082,4825,0,0.23750000000000004,30947.392654418945,2144.4444444444443,2,0.23750000000000004,33799.740661621094,1930,2,0.23750000000000004,43742.72099304199,4825,0,0.23750000000000004,38567.95162963867,1930,2,0.23750000000000004,36910.95504760742,4825,0,0.23750000000000004,241131.70025634766,4841,2151,1860,4840,1936,2076,1678,1936,400,400,1336,2146,2151,1513,400,2323,35,100,38.095237731933594,35,36.3636360168457,35,35,42.85714340209961,38.095237731933594,33.333335876464844,35,33.333335876464844,38.095237731933594,36.3636360168457,35,33.333335876464844,32899801088,8589930496,8752427008,1825325056
1,1760877387877,29723.594345092773,1300,2,1.01875,42135.36280822754,1300,2,1.01875,34745.17803955078,3250,1,1.01875,30947.41534423828,1300,2,1.01875,33799.74345397949,1300,2,1.01875,43742.73596191406,3250,1,1.01875,38567.98286437988,1300,2,1.01875,36911.0041809082,3250,1,1.01875,241134.03900146484,4841,2151,1860,4840,1936,2076,1678,1936,400,400,1336,2146,2151,1513,400,2323,0,47.36842346191406,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,32899801088,8589930496,8752762880,1825325056
