Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1760876916108,29619.08186340332,1300,2,0.85,41303.21157836914,1300,2,0.85,34585.45431518555,1300,2,0.85,30840.81869506836,1300,2,0.85,33681.63864135742,1300,2,0.85,42755.62831115723,3250,1,0.85,38415.84078979492,1300,2,0.85,36779.62385559082,1300,2,0.7375,235037.88932800293,400,1863,2160,400,2158,3240,1878,2159,1839,4366,2160,2439,1852,1597,4725,1676,3.0303030014038086,3.0303030014038086,3.0303030014038086,2.941176414489746,3.0303030014038086,2.941176414489746,5.882352828979492,2.941176414489746,2.941176414489746,2.941176414489746,2.941176414489746,11.764705657958984,2.941176414489746,2.941176414489746,2.941176414489746,2.941176414489746,32899801088,8589930496,8725225472,1825325056
199,1760876916109,29619.0818939209,1300,2,0.7375,41303.21385192871,3250,1,0.7375,34585.45431518555,1300,2,0.7375,30840.81871032715,3250,1,0.7375,33681.63865661621,1300,2,0.7375,42755.62989807129,3250,1,0.7375,38415.8408203125,3250,1,0.7375,36779.62387084961,1300,2,0.7375,235037.8959350586,400,1863,2160,400,2158,3240,1878,2159,1839,4366,2160,2439,1852,1597,4725,1676,3.0303030014038086,3.0303030014038086,3.0303030014038086,2.941176414489746,3.0303030014038086,2.941176414489746,5.882352828979492,2.941176414489746,2.941176414489746,2.941176414489746,2.941176414489746,11.764705657958984,2.941176414489746,2.941176414489746,2.941176414489746,2.941176414489746,32899801088,8589930496,8725225472,1825325056
1,1760876916309,29619.087509155273,1910.0000000000002,2,0.625,41303.406173706055,4775,0,0.625,34585.498779296875,2387.5,1,0.625,30840.867279052734,1910.0000000000002,2,0.625,33681.66242980957,2387.5,1,0.625,42755.7000579834,4775,0,0.625,38415.86260986328,4775,0,0.625,36779.64912414551,2387.5,1,0.625,235039.43881225586,400,1863,2160,400,2158,3240,1878,2159,1839,4366,2160,2439,1852,1597,4725,1676,0,20,0,0,0,4.761904716491699,0,0,0,4.761904716491699,0,9.523809432983398,0,0,0,0,32899801088,8589930496,8717213696,1825325056
