Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1760877675138,29789.075088500977,1300,2,0.73125,42647.84150695801,3250,1,0.73125,34845.4143371582,1300,2,0.73125,31014.083587646484,1300,2,0.73125,33872.88214111328,1300,2,0.73125,44395.23571777344,1300,2,0.73125,38664.531967163086,1300,2,0.73125,36999.14228820801,1300,2,0.73125,244997.9581298828,4835,3243,400,1422,2151,2151,400,2910,1938,1959,2165,2151,1936,400,400,1444,2.941176414489746,3.0303030014038086,2.941176414489746,5.882352828979492,0,8.823529243469238,3.0303030014038086,8.823529243469238,3.0303030014038086,5.882352828979492,5.882352828979492,8.571429252624512,2.941176414489746,5.882352828979492,5.714285850524902,3.0303030014038086,32899801088,8589930496,8767995904,1825267712
199,1760877675138,29789.0753326416,1300,2,0.7375,42647.84329223633,3250,1,0.7375,34845.41438293457,3250,1,0.7375,31014.083602905273,1300,2,0.7375,33872.88215637207,1300,2,0.7375,44395.236251831055,3250,1,0.7375,38664.531982421875,3250,2,0.7375,36999.1423034668,1300,2,0.73125,244997.9651031494,4835,3243,400,1422,2151,2151,400,2910,1938,1959,2165,2151,1936,400,400,1444,2.941176414489746,3.0303030014038086,2.941176414489746,5.882352828979492,0,8.823529243469238,3.0303030014038086,8.823529243469238,3.0303030014038086,5.882352828979492,5.882352828979492,8.571429252624512,2.941176414489746,5.882352828979492,5.714285850524902,3.0303030014038086,32899801088,8589930496,8767995904,1825267712
200,1760877675338,29789.101989746094,1939.9999999999998,2,0.2437499999999999,42647.9609375,4850,0,0.2437499999999999,34845.447357177734,2155.5555555555557,2,0.2437499999999999,31014.1124420166,1939.9999999999998,2,0.2437499999999999,33873.0498046875,2155.5555555555557,2,0.2437499999999999,44396.570556640625,2155.5555555555557,2,0.2437499999999999,38664.65245056152,1939.9999999999998,2,0.2437499999999999,36999.17778015137,2155.5555555555557,2,0.2437499999999999,245001.8971862793,4835,3243,400,1422,2151,2151,400,2910,1938,1959,2165,2151,1936,400,400,1444,4.761904716491699,10,0,0,0,5,0,0,0,0,10,76.19047546386719,10,0,0,4.761904716491699,32899801088,8589930496,8779079680,1825267712
1,1760877675539,29789.13963317871,1300,2,0.9812500000000001,42648.66632080078,3250,1,0.75625,34845.52893066406,1300,2,0.9812500000000001,31014.171981811523,1300,2,0.9812500000000001,33873.10189819336,1300,2,0.9812500000000001,44396.711654663086,1300,2,0.9812500000000001,38664.88279724121,1300,2,0.9812500000000001,36999.32196044922,1300,2,0.775,245005.5480041504,4835,3243,400,1422,2151,2151,400,2910,1938,1959,2165,2151,1936,400,400,1444,0,28.571430206298828,0,0,0,5,0,0,5,0,0,0,10,10,0,10.526315689086914,32899801088,8589930496,8754569216,1825267712
