Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1760877423307,29731.394012451172,1300,2,0.85625,42161.478256225586,1300,2,0.85625,34756.78804016113,1300,2,0.85625,30955.886611938477,1300,2,0.85625,33808.677017211914,1300,2,0.85625,43855.032165527344,1300,2,0.85625,38579.036056518555,3250,1,0.85625,36922.54983520508,1300,2,0.85625,241610.20516967773,1324,400,2151,2148,400,400,1322,1939,2151,400,1266,4837,1664,400,3641,1825,2.941176414489746,6.060606002807617,3.0303030014038086,5.714285850524902,2.941176414489746,2.941176414489746,2.857142925262451,2.941176414489746,2.941176414489746,2.857142925262451,2.941176414489746,3.0303030014038086,6.060606002807617,3.0303030014038086,2.941176414489746,5.714285850524902,32899801088,8589930496,8709144576,1825325056
199,1760877423308,29731.395217895508,3250,1,0.7375,42161.478256225586,1300,2,0.7375,34756.78845214844,1300,2,0.7375,30955.886611938477,1300,2,0.7375,33808.6770324707,1300,2,0.7375,43855.03218078613,1300,2,0.7375,38579.038024902344,3250,1,0.7375,36922.54985046387,3250,1,0.7375,241610.21391296387,1324,400,2151,2148,400,400,1322,1939,2151,400,1266,4837,1664,400,3641,1825,2.941176414489746,6.060606002807617,3.0303030014038086,5.714285850524902,2.941176414489746,2.941176414489746,2.857142925262451,2.941176414489746,2.941176414489746,2.857142925262451,2.941176414489746,3.0303030014038086,6.060606002807617,3.0303030014038086,2.941176414489746,5.714285850524902,32899801088,8589930496,8709890048,1825325056
200,1760877423508,29731.450897216797,2000,2,0.125,42161.49157714844,2000,2,0.125,34756.8427734375,5000,0,0.125,30955.89419555664,2000,2,0.125,33808.685546875,2000,2,0.125,43856.68923950195,1200,0,0.125,38579.063049316406,545.4545454545454,2,0.125,36922.72521972656,545.4545454545454,2,0.125,241613.98751831055,1324,400,2151,2148,400,400,1322,1939,2151,400,1266,4837,1664,400,3641,1825,0,0,0,0,0,19.047618865966797,0,4.761904716491699,4.761904716491699,0,0,66.66667175292969,4.761904716491699,9.523809432983398,0,0,32899801088,8589930496,8759218176,1825325056
1,1760877423708,29731.47396850586,1300,2,0.9375,42161.628189086914,3250,1,0.9375,34756.94371032715,1300,2,0.9375,30955.979064941406,1300,2,0.7375,33808.73008728027,1300,2,0.7375,43857.621185302734,3250,1,0.7375,38579.1261138916,3250,1,0.7375,36922.77397155762,3250,1,0.7375,241617.62576293945,1324,400,2151,2148,400,400,1322,1939,2151,400,1266,4837,1664,400,3641,1825,0,5,0,0,0,42.105262756347656,0,5,0,5,0,10,0,0,0,0,32899801088,8589930496,8748990464,1825325056
