Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1760877916056,29844.653121948242,1300,2,0.7375,43138.679458618164,3250,1,0.7375,34929.1872253418,1300,2,0.7375,31070.047927856445,1300,2,0.7375,33935.12825012207,1300,2,0.7375,44831.316329956055,1300,2,0.7375,38745.23686218262,3250,1,0.7375,37071.856674194336,3250,1,0.7375,248148.08436584473,4815,2883,1506,4789,400,4801,2911,4815,4812,4815,4815,4813,2720,4815,3397,400,6.060606002807617,11.428571701049805,6.060606002807617,6.060606002807617,8.823529243469238,8.823529243469238,9.090909004211426,9.090909004211426,12.5,9.090909004211426,11.764705657958984,9.090909004211426,9.090909004211426,6.060606002807617,6.060606002807617,9.375,32899801088,8589930496,8765169664,1825267712
199,1760877916056,29844.65313720703,1300,2,0.73125,43138.680267333984,3250,1,0.73125,34929.187240600586,3250,1,0.73125,31070.04833984375,3250,1,0.73125,33935.12826538086,1300,2,0.73125,44831.316345214844,1300,2,0.73125,38745.23908996582,3250,1,0.73125,37071.856704711914,1300,2,0.73125,248148.0927886963,4815,2883,1506,4789,400,4801,2911,4815,4812,4815,4815,4813,2720,4815,3397,400,6.060606002807617,11.428571701049805,6.060606002807617,6.060606002807617,8.823529243469238,8.823529243469238,9.090909004211426,9.090909004211426,12.5,9.090909004211426,11.764705657958984,9.090909004211426,9.090909004211426,6.060606002807617,6.060606002807617,9.375,32899801088,8589930496,8765169664,1825267712
1,1760877916257,29844.673065185547,1300,2,0.7375,43138.81172180176,3250,1,0.7375,34929.281967163086,3250,1,0.7375,31070.06918334961,3250,1,0.7375,33935.17280578613,1300,2,0.7375,44832.389251708984,1300,2,0.7375,38745.399963378906,1300,2,0.7375,37071.93751525879,1300,2,0.7375,248151.89750671387,4815,2883,1506,4789,400,4801,2911,4815,4812,4815,4815,4813,2720,4815,3397,400,4.761904716491699,5,0,0,0,0,0,0,5,0,0,75,14.285715103149414,0,0,0,32899801088,8589930496,8790114304,1825267712
