Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1760877593771,29771.617706298828,1300,2,0.73125,42503.38818359375,3250,1,0.73125,34816.83068847656,3250,1,0.73125,30995.39663696289,3250,1,0.73125,33852.99282836914,1300,2,0.73125,44183.35528564453,1300,2,0.73125,38638.335372924805,1300,2,0.73125,36974.45057678223,1300,2,0.73125,243847.5202484131,1187,1938,4841,2099,4841,1349,2161,400,400,4834,1607,2151,2212,1627,4840,1936,2.857142925262451,2.857142925262451,5.882352828979492,2.857142925262451,2.777777910232544,2.857142925262451,2.777777910232544,5.555555820465088,2.857142925262451,5.555555820465088,5.555555820465088,5.555555820465088,5.555555820465088,5.555555820465088,8.333333969116211,0,32899801088,8589930496,8787341312,1825271808
199,1760877593771,29771.617721557617,1300,2,0.73125,42503.389419555664,3250,1,0.73125,34816.83125305176,3250,1,0.73125,30995.397567749023,3250,1,0.73125,33852.99284362793,1300,2,0.73125,44183.35530090332,1300,2,0.73125,38638.335388183594,1300,2,0.73125,36974.450592041016,3250,1,0.73125,243847.52575683594,1187,1938,4841,2099,4841,1349,2161,400,400,4834,1607,2151,2212,1627,4840,1936,2.857142925262451,2.857142925262451,5.882352828979492,2.857142925262451,2.777777910232544,2.857142925262451,2.777777910232544,5.555555820465088,2.857142925262451,5.555555820465088,5.555555820465088,5.555555820465088,5.555555820465088,5.555555820465088,8.333333969116211,0,32899801088,8589930496,8787341312,1825271808
199,1760877593971,29771.624481201172,1920,2,0.25,42503.82214355469,4800,0,0.25,34816.944915771484,4800,0,0.25,30995.404357910156,1920,2,0.25,33853.00521850586,1920,2,0.25,44184.78318786621,1920,2,0.25,38638.375747680664,1920,2,0.25,36974.46815490723,4800,0,0.25,243851.21963500977,1187,1938,4841,2099,4841,1349,2161,400,400,4834,1607,2151,2212,1627,4840,1936,0,23.809524536132813,0,0,0,0,4.761904716491699,0,9.523809432983398,0,0,70,0,0,0,4.545454502105713,32899801088,8589930496,8808243200,1825271808
195,1760877594175,29771.662673950195,2211.111111111111,1,0.16874999999999996,42505.31507873535,4975,0,0.16874999999999996,34817.053802490234,1989.9999999999998,2,0.16874999999999996,30995.4539642334,1989.9999999999998,2,0.16874999999999996,33853.0364074707,1989.9999999999998,2,0.16874999999999996,44184.89569091797,4975,0,0.16874999999999996,38638.46807861328,4975,0,0.16874999999999996,36974.53965759277,4975,0,0.16874999999999996,243855.63989257813,1187,1938,4841,2099,4841,1349,2161,400,400,4834,1607,2151,2212,1627,4840,1936,0,20,0,0,0,0,0,0,4.761904716491699,0,0,10,0,0,0,78.94737243652344,32899801088,8589930496,8832753664,1825271808
199,1760877594372,29771.734664916992,1950,2,0.2437499999999999,42506.90870666504,4825,0,0.2437499999999999,34817.271087646484,4825,0,0.2437499999999999,30995.484649658203,1930,2,0.2437499999999999,33853.14305114746,1930,2,0.2437499999999999,44184.984786987305,1930,2,0.2437499999999999,38638.51029968262,4825,0,0.2437499999999999,36974.60795593262,4825,0,0.2437499999999999,243859.6594543457,1187,1938,4841,2099,4841,1349,2161,400,400,4834,1607,2151,2212,1627,4840,1936,0,20,0,0,0,0,0,0,4.761904716491699,0,0,10,0,0,0,78.94737243652344,32899801088,8589930496,8860102656,1825271808
199,1760877594572,29771.81021118164,2010.0000000000002,2,0.1499999999999999,42508.24826049805,4975,0,0.1499999999999999,34817.37657165527,4975,0,0.1499999999999999,30995.506866455078,1989.9999999999998,2,0.1499999999999999,33853.153396606445,1989.9999999999998,2,0.1499999999999999,44185.02795410156,4975,0,0.1499999999999999,38638.62399291992,4975,0,0.1499999999999999,36974.79391479492,4975,0,0.1499999999999999,243864.4234008789,1187,1938,4841,2099,4841,1349,2161,400,400,4834,1607,2151,2212,1627,4840,1936,2.5,10.256410598754883,0,0,0,0,0,0,7.692307949066162,0,0,2.5,2.5641026496887207,7.692307949066162,0,80,32899801088,8589930496,8877461504,1825271808
1,1760877594772,29771.818481445313,1300,2,1.05,42508.862045288086,1300,2,1.05,34817.39529418945,3250,1,1.05,30995.515029907227,1300,2,1.05,33853.16551208496,1300,2,1.05,44185.06214904785,3250,1,1.05,38638.64465332031,1300,2,1.05,36974.81979370117,1300,2,1.05,243866.4591369629,1187,1938,4841,2099,4841,1349,2161,400,400,4834,1607,2151,2212,1627,4840,1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,32899801088,8589930496,8833679360,1825271808
