Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1760876956762,29628.560119628906,1300,2,0.7375,41378.98963928223,1300,2,0.7375,34599.00898742676,1300,2,0.7375,30849.573776245117,1300,2,0.7375,33692.91368103027,1300,2,0.7375,42824.692321777344,3250,1,0.7375,38429.73013305664,1300,2,0.7375,36791.04405212402,1300,2,0.7375,235536.47401428223,1338,1517,4267,400,1674,2184,400,1294,1369,3916,400,2836,1682,1712,2253,2020,5.555555820465088,11.111111640930176,2.941176414489746,2.857142925262451,2.857142925262451,5.714285850524902,5.714285850524902,2.941176414489746,2.941176414489746,5.555555820465088,2.941176414489746,2.941176414489746,8.333333969116211,5.714285850524902,2.857142925262451,3.0303030014038086,32899801088,8589930496,8712192000,1825325056
199,1760876956763,29628.56187438965,1300,2,0.7375,41378.989654541016,1300,2,0.7375,34599.009368896484,1300,2,0.7375,30849.573791503906,1300,2,0.7375,33692.91369628906,1300,2,0.7375,42824.69422912598,3250,1,0.7375,38429.73014831543,1300,2,0.7375,36791.04544067383,3250,1,0.7375,235536.48281860352,1338,1517,4267,400,1674,2184,400,1294,1369,3916,400,2836,1682,1712,2253,2020,5.555555820465088,11.111111640930176,2.941176414489746,2.857142925262451,2.857142925262451,5.714285850524902,5.714285850524902,2.941176414489746,2.941176414489746,5.555555820465088,2.941176414489746,2.941176414489746,8.333333969116211,5.714285850524902,2.857142925262451,3.0303030014038086,32899801088,8589930496,8712937472,1825325056
200,1760876956963,29628.587982177734,1910.0000000000002,2,0.26875000000000004,41380.4143371582,4775,0,0.26875000000000004,34599.091247558594,2387.5,1,0.26875000000000004,30849.65020751953,4775,0,0.26875000000000004,33692.94625854492,1910.0000000000002,2,0.26875000000000004,42824.778869628906,2387.5,1,0.26875000000000004,38429.89791870117,4775,2,0.2749999999999999,36791.06326293945,1910.0000000000002,2,0.2749999999999999,235540.5810394287,1338,1517,4267,400,1674,2184,400,1294,1369,3916,400,2836,1682,1712,2253,2020,0,85,0,9.523809432983398,0,0,0,0,4.761904716491699,0,0,0,10.526315689086914,0,0,4.761904716491699,32899801088,8589930496,8720437248,1825325056
1,1760876957164,29628.591705322266,1300,2,1.0375,41381.27055358887,1300,2,1.0375,34599.13375854492,1300,2,0.8875,30849.69679260254,3250,1,0.8875,33693.00419616699,1300,2,0.8875,42824.824142456055,3250,1,0.8875,38429.91387939453,1300,2,0.8875,36791.095153808594,1300,2,0.8875,235543.6826019287,1338,1517,4267,400,1674,2184,400,1294,1369,3916,400,2836,1682,1712,2253,2020,0,52.6315803527832,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,32899801088,8589930496,8713986048,1825325056
